"date","CHINA A-DS MARKET $ - PRICE INDEX","DAX 30 PERFORMANCE - PRICE INDEX","DOW JONES INDUSTRIALS - PRICE INDEX","FTSE ALL SHARE - PRICE INDEX","IRELAND-DS MARKET $ - PRICE INDEX","NIKKEI 225 STOCK AVERAGE - PRICE INDEX","RUSSELL 2000 - PRICE INDEX","S&P 500 COMPOSITE DS CALCULATED - PRICE INDEX","WORLD-DS Market - PRICE INDEX"
1989-06-13,NA,1429.11,2503.54,1090.77,343.96,33213.55,172.62,249.55,438.33
1989-06-14,NA,1433.43,2503.36,1094.5,345.23,33402.99,172.38,249.29,439.63
1989-06-15,NA,1426.26,2475,1092.63,347.28,32913.09,171.04,246.46,434.92
1989-06-16,NA,1426.54,2486.38,1098.73,352.05,33055.17,171.45,247.45,442.05
1989-06-19,NA,1456.99,2479.89,1103.16,356.24,33013.18,171.06,247.81,445.44
1989-06-20,NA,1472.11,2472.88,1108.39,358.98,33233.47,170.69,247.23,446.67
1989-06-21,NA,1474.61,2464.91,1112.12,359.7,33345.28,170.25,246.66,448.36
1989-06-22,NA,1483.83,2482.17,1115.46,360.67,33324.97,170.62,247.91,453.74
1989-06-23,NA,1491.2,2531.87,1109.89,362.7,33530.71,171.44,252.37,461.69
1989-06-26,NA,1487.75,2511.38,1114.48,359,33625.82,171.16,251.44,456.55
1989-06-27,NA,1477.89,2526.37,1124.67,361.35,33469.21,171.79,252.72,457.06
1989-06-28,NA,1491.39,2504.74,1126.69,359.23,33245.6,170.81,250.94,452.28
1989-06-29,NA,1491.93,2458.27,1114.89,358.56,32956.31,168.08,246.23,447.51
1989-06-30,NA,1473.72,2440.06,1101.68,357.36,32948.69,167.43,244.93,444.71
1989-07-03,NA,1492.33,2452.77,1108.83,361.82,33236.42,167.6,245.74,452.37
1989-07-04,NA,1505.67,2452.77,1113.4,363.95,33190.38,167.6,245.75,452.79
1989-07-05,NA,1507.67,2456.56,1109.36,372.43,33309.71,167.95,246.42,459.58
1989-07-06,NA,1493.29,2462.44,1110,374.19,33423.48,168.64,247.13,459.91
1989-07-07,NA,1510.63,2487.86,1122.34,375.34,33703.97,170.17,249.78,463
1989-07-10,NA,1512.78,2502.66,1125.18,382.43,33676.02,170.74,251.37,466.11
1989-07-11,NA,1508.49,2514.61,1148.14,381.2,33746.77,171.18,252.84,465.68
1989-07-12,NA,1503.93,2532.63,1152.23,382.53,33701.52,171.93,253.86,467.07
1989-07-13,NA,1516.54,2538.32,1152.58,383.86,33631.16,172.28,253.93,467.77
1989-07-14,NA,1530.46,2554.82,1159.82,382.92,33574.77,172.47,255.25,465.73
1989-07-17,NA,1522.99,2553.49,1160.56,385.5,33456.22,172.99,255.79,464.34
1989-07-18,NA,1520.65,2544.76,1160.27,392.18,33343.73,172.86,254.8,463.83
1989-07-19,NA,1540.4,2584.41,1170.28,389.27,33557.17,174.09,258.22,465.64
1989-07-20,NA,1550.82,2575.49,1170.15,395.04,33664.87,173.87,256.89,467.62
1989-07-21,NA,1555.4,2607.36,1166.44,395.54,33899.43,173.9,259.02,469.08
1989-07-24,NA,1543.3,2584.98,1155.26,396.04,34093.33,173,257.23,466.39
1989-07-25,NA,1555.83,2583.08,1159.93,399.2,34538.9,172.8,257.26,471.93
1989-07-26,NA,1568.52,2613.05,1158.37,411.34,34515.83,173.4,260.6,478.15
1989-07-27,NA,1567.05,2635.43,1166.71,418.58,34785.28,174.23,263.41,485.01
1989-07-28,NA,1553.27,2635.24,1176.69,414.55,34705.63,174.12,263.49,483.77
1989-07-31,NA,1554.16,2660.66,1173.25,421.31,34953.87,174.5,266.41,493.57
1989-08-01,NA,1578.91,2641.12,1170.46,422.5,34898.46,174.21,264.62,493.07
1989-08-02,NA,1587.35,2657.44,1177.16,424.05,34899.34,174.38,265.34,496.22
1989-08-03,NA,1574.88,2661.61,1176.27,422.12,34779.81,175.36,265.91,492.6
1989-08-04,NA,1590.3,2653.45,1184.92,415.75,34741.99,175.37,265.24,486.55
1989-08-07,NA,1592.03,2694.99,1191.07,414.72,34630.38,176.59,269.03,488.72
1989-08-08,NA,1603.59,2699.17,1194.5,440.26,34759.48,176.65,268.95,492.52
1989-08-09,NA,1608.71,2686.08,1200.27,441.32,34859.27,176.73,267.11,492.13
1989-08-10,NA,1609.93,2712.63,1194.84,443.71,34719.8,177.06,268.08,492.58
1989-08-11,NA,1608.6,2683.99,1196.73,431.32,34712.96,176.56,265.42,483.89
1989-08-14,NA,1584.37,2677.92,1182.81,427.53,34671.62,175.69,264.2,482.96
1989-08-15,NA,1573.65,2687.78,1183.44,423.41,34810.69,175.82,265.43,481.85
1989-08-16,NA,1581.04,2693.29,1192.13,422.02,35084.15,175.86,266.13,484.75
1989-08-17,NA,1576.16,2679.63,1198.3,416.91,35090.11,175.65,265.19,480.54
1989-08-18,NA,1575.77,2687.97,1204.75,413.43,35063.14,175.94,266.31,483.47
1989-08-21,NA,1603.01,2647,1204.17,414.31,35140.83,174.65,262.39,483.91
1989-08-22,NA,1600.62,2650.99,1201.5,411.78,35114.35,174.48,262.49,483.45
1989-08-23,NA,1586.48,2678.11,1205.78,405.89,34893.28,175.67,265.21,481.6
1989-08-24,NA,1592.04,2734.64,1210.39,414.69,34786.55,177.01,270.36,483.62
1989-08-25,NA,1604.38,2732.36,1212.11,416.19,34739.93,177.1,269.77,483.46
1989-08-28,NA,1595.87,2743.36,1212.11,418.71,34607.41,177.08,270.99,482.86
1989-08-29,NA,1597.24,2726.63,1204.89,419.8,34687.65,176.85,269.06,483.21
1989-08-30,NA,1585.98,2728.15,1203.97,416.59,34471.66,177.43,269.82,480.75
1989-08-31,NA,1597.85,2737.27,1207.45,413.04,34431.2,178.2,270.29,479.42
1989-09-01,NA,1608.33,2752.09,1216.78,406.88,34348.22,178.71,272.04,477.45
1989-09-04,NA,1623.98,2752.09,1222.69,412.68,34483.78,178.71,272.04,478.49
1989-09-05,NA,1637.47,2744.68,1225.8,406.13,34441.95,178.82,271.39,475.91
1989-09-06,NA,1633.55,2719.79,1209.8,412.15,34271.31,178.13,268.74,475.77
1989-09-07,NA,1641.19,2706.88,1221.83,405.58,34152.56,178.43,267.84,473.91
1989-09-08,NA,1657.61,2709.54,1225.79,409.17,34115.81,179.16,268.04,474.67
1989-09-11,NA,1641.93,2704.41,1215.97,407.15,34113.66,178.29,267.49,472.15
1989-09-12,NA,1625.9,2707.26,1214.44,403.33,34332.88,178.87,268.33,473.48
1989-09-13,NA,1609.66,2679.52,1215.71,404.88,34286.94,178.81,265.75,473.13
1989-09-14,NA,1612.29,2664.89,1207.32,408.15,34401.88,177.56,264.24,474.59
1989-09-15,NA,1595.31,2674.58,1200.32,397.14,34401.88,176.68,265.48,470.58
1989-09-18,NA,1605.11,2687.5,1203.1,408.78,34472.54,176.37,266.88,478.13
1989-09-19,NA,1614.16,2687.31,1198.2,409.49,34471.07,176.35,267.02,478.22
1989-09-20,NA,1612.87,2683.89,1201.74,411.76,34470.58,176.2,266.84,478.97
1989-09-21,NA,1611.42,2680.28,1206.32,411.84,34745.02,176.42,266.32,480.06
1989-09-22,NA,1628.8,2681.61,1202.28,412.2,34771.79,176.8,267.12,479.66
1989-09-25,NA,1635.93,2659.19,1197.67,425.69,34960.71,175.99,265.05,486.19
1989-09-26,NA,1609.03,2663.94,1186.44,427.59,35444.82,176.45,265.44,490.62
1989-09-27,NA,1591.65,2673.06,1183.48,428.27,35370.57,176.23,266.08,492.98
1989-09-28,NA,1585.75,2694.91,1166.47,429.61,35689.98,177.37,268.72,494.68
1989-09-29,NA,1574.37,2692.82,1169.55,426.21,35636.76,178.21,269.15,497.06
1989-10-02,NA,1577.8,2713.72,1163.75,425.25,35622.97,178.84,270.6,496.99
1989-10-03,NA,1602.4,2754.56,1175.94,425.69,35366.37,179.37,273.77,494.5
1989-10-04,NA,1613.27,2771.09,1172.99,431.81,35382.8,179.39,275.33,494.92
1989-10-05,NA,1616.21,2773.56,1156.99,433.05,35522.99,179.92,275.72,491.76
1989-10-06,NA,1624.86,2785.52,1153.22,429.39,35209.35,180.45,277.17,490.29
1989-10-09,NA,1639.55,2791.41,1136.63,434.82,35376.35,180.78,277.82,491.66
1989-10-10,NA,1636.41,2785.33,1120.83,429.45,35376.35,180.27,277.22,488.13
1989-10-11,NA,1604.5,2773.36,1118.61,422.64,35240.07,179.71,275.56,484.14
1989-10-12,NA,1612.78,2759.84,1127.04,425.8,34795.05,179.53,274.21,481.84
1989-10-13,NA,1589.34,2569.26,1124.57,427.77,35116.02,172.84,257.53,477.22
1989-10-16,NA,1385.72,2657.38,1078.89,397.85,34468.69,170.29,264.81,471.82
1989-10-17,NA,1475.44,2638.73,1071.59,423.33,34996.08,169.99,263.8,478.07
1989-10-18,NA,1491.14,2643.65,1089.3,433.3,35107.56,170.97,264.43,478.22
1989-10-19,NA,1526.6,2683.2,1100.15,436.08,35374.22,173.36,268.77,483.48
1989-10-20,NA,1524.21,2689.14,1097.64,436.27,35486.38,173.25,269.08,484.08
1989-10-23,NA,1523.22,2662.91,1102.34,433.97,35585.52,172.1,267.27,483.93
1989-10-24,NA,1507.37,2659.22,1084.01,439.06,35526.55,169.76,266.93,483.59
1989-10-25,NA,1481.08,2653.28,1089.74,434.91,35442.4,170.23,265.54,481.69
1989-10-26,NA,1482.62,2613.73,1075.51,432.1,35678.49,168.81,262.17,481.84
1989-10-27,NA,1462.93,2596.72,1052.55,427.75,35527.29,166.98,259.85,476.74
1989-10-30,NA,1466.29,2603.48,1066.26,425.55,35417.44,166.33,259.81,476.72
1989-10-31,NA,1472.76,2645.08,1080.79,422.42,35549.44,167.47,263.8,479.64
1989-11-01,NA,1476.19,2645.9,1088.76,423.57,35564.43,167.82,264.46,480.08
1989-11-02,NA,1460.01,2631.56,1085.73,418.75,35494.86,167.25,262.43,476.51
1989-11-03,NA,1449.9,2629.51,1094.54,419.55,35494.86,167.39,261.69,477.45
1989-11-06,NA,1454.38,2582.17,1094.19,418.81,35434,165.76,257.84,474.19
1989-11-07,NA,1428.07,2597.13,1097.59,418.04,35270.46,165.79,259.44,473.27
1989-11-08,NA,1441.79,2623.36,1109.88,420.02,35595.59,167.2,262.15,476.62
1989-11-09,NA,1462.96,2603.69,1108.87,419.33,35657.42,167.07,261,477.94
1989-11-10,NA,1496.69,2625.61,1114.66,414.71,35663.2,167.63,263.02,478.47
1989-11-13,NA,1530.96,2626.43,1112.75,416.59,35750.12,167.52,263.39,479.07
1989-11-14,NA,1503.85,2610.25,1112.56,416.61,35768.64,167.27,261.67,479.65
1989-11-15,NA,1498.06,2632.58,1107.17,418.38,35852.23,167.66,263.76,481.07
1989-11-16,NA,1529.58,2635.66,1110,420.56,35876.34,167.59,264.08,481.77
1989-11-17,NA,1531.52,2652.66,1115.15,418.73,35963.74,168.26,265.21,480.89
1989-11-20,NA,1532.7,2632.04,1098.62,423.34,35893.58,167.29,263.64,479.29
1989-11-21,NA,1514.09,2639.29,1098.59,426.41,36059.87,166.62,263.88,480.58
1989-11-22,NA,1514.09,2656.78,1101.79,427.22,36286.92,167.18,265.58,483.51
1989-11-23,NA,1534.68,2656.78,1113.02,424.64,36286.92,167.18,265.59,482.99
1989-11-24,NA,1555.48,2675.55,1114,429.05,36484.47,167.9,267.24,487.35
1989-11-27,NA,1554.37,2694.97,1115.01,433.44,36881.53,168.2,268.51,491.3
1989-11-28,NA,1550.4,2702.01,1123.52,434.43,36985.3,168.48,268.74,491
1989-11-29,NA,1562.27,2688.78,1129.22,441.74,37021.46,168.06,267.21,495.15
1989-11-30,NA,1577.43,2706.27,1138.67,440.35,37268.79,168.18,268.98,496.93
1989-12-01,NA,1612.44,2747.65,1152.98,442.27,37132.68,168.51,272.33,497.98
1989-12-04,NA,1634.31,2753.63,1150.51,443.53,37303.87,168.59,272.91,498.9
1989-12-05,NA,1626.61,2741.68,1160.92,444.24,37494.17,168.43,271.57,499.83
1989-12-06,NA,1658.35,2736.77,1172.69,450.11,37654.29,168.87,270.77,501.79
1989-12-07,NA,1664.08,2720.78,1169.83,450.6,37858.11,168.59,270.01,501.42
1989-12-08,NA,1650.79,2731.44,1176.92,452.13,37724.06,168.77,270.45,501.69
1989-12-11,NA,1653.72,2728.24,1172.04,455.02,37752.67,168.03,270.18,501.47
1989-12-12,NA,1653.07,2752.13,1177,462.89,37803.53,168.05,272.25,504.57
1989-12-13,NA,1638.54,2761.09,1186.76,467.69,38062.42,168.36,273.17,505.83
1989-12-14,NA,1623.54,2753.63,1179.48,475.74,38180.7,167.26,271.78,504.46
1989-12-15,NA,1627.43,2739.55,1169.73,472.16,38271.04,166.52,271.16,504.52
1989-12-18,NA,1634.57,2697.53,1175.95,468.58,38586.18,163.94,266.59,503.19
1989-12-19,NA,1647.5,2695.61,1168.64,463.44,38439.1,162.82,265.75,499.8
1989-12-20,NA,1675.01,2687.93,1176.1,462.66,38512,163.02,265.54,499.92
1989-12-21,NA,1676.47,2691.13,1173.4,467.32,38215.48,163.94,267.09,499.98
1989-12-22,NA,1696.38,2711.39,1177.11,471.28,38040.37,165.2,269.16,502.64
1989-12-25,NA,1696.38,2711.39,1177.11,471.28,38423.62,165.2,269.16,502.64
1989-12-26,NA,1696.38,2709.26,1177.11,471.28,38681.31,165.41,268.55,507.47
1989-12-27,NA,1771.44,2724.4,1191.52,475.07,38801.63,166.02,269.93,511.19
1989-12-28,NA,1790.37,2732.3,1193.66,475.5,38876.94,166.27,271.52,510.93
1989-12-29,NA,1790.37,2753.2,1204.7,479.07,38915.87,168.31,273.49,512.25
1990-01-01,NA,1790.37,2753.2,1204.7,479.07,38915.87,168.31,273.49,512.28
1990-01-02,NA,1814.38,2810.15,1210.92,482.14,38915.87,169.96,278.49,510.44
1990-01-03,NA,1869.66,2809.73,1226.83,493.63,38915.87,170.8,278.54,512.33
1990-01-04,NA,1835.88,2796.08,1224.52,509.83,38712.88,170.09,276.33,516.59
1990-01-05,NA,1820,2773.25,1220.77,511.12,38274.76,169.65,273.46,511.21
1990-01-08,NA,1843.24,2794.37,1215.8,515.73,38294.96,169.54,274.69,511.99
1990-01-09,NA,1865.94,2766,1218.02,513.26,37951.46,169.3,271.35,507.4
1990-01-10,NA,1839.63,2750.64,1207.72,512.68,37696.51,167.94,269.59,504.62
1990-01-11,NA,1855.83,2760.67,1209.67,513.07,38170.13,168.01,270.47,506.61
1990-01-12,NA,1855.66,2689.21,1191.71,519.48,37516.77,164.37,263.8,501.43
1990-01-15,NA,1841.61,2669.37,1184.17,509.2,37516.77,162.93,261.57,498.52
1990-01-16,NA,1788.68,2692.62,1175.64,504.71,36850.36,163.3,264.51,493.56
1990-01-17,NA,1802.48,2659.13,1186.53,506.23,36821.14,163.51,262.05,492.65
1990-01-18,NA,1779.17,2666.38,1169.74,505.16,36729.46,162.76,262.9,489.68
1990-01-19,NA,1773.56,2677.9,1169.46,514.19,36836.54,163.57,263.72,490.94
1990-01-22,NA,1779.3,2600.45,1153.98,518.39,37257.01,161.13,256.96,488.4
1990-01-23,NA,1801.52,2615.32,1150.91,515.01,37378.02,160.41,257.17,490.31
1990-01-24,NA,1756.41,2604.5,1143.55,509.7,36778.98,158.16,256.59,487.29
1990-01-25,NA,1787.59,2561.04,1148.05,516.96,36969.11,157.99,253.1,488.05
1990-01-26,NA,1794.14,2559.23,1158.48,509.26,36874.07,156.61,252.75,489.41
1990-01-29,NA,1811.55,2553.38,1164.32,515.1,37173.7,154.94,252.21,492.93
1990-01-30,NA,1812.9,2543.24,1161.24,509.97,37215.67,152.62,250.33,490.86
1990-01-31,NA,1822.78,2590.54,1167.15,508.69,37188.95,153.26,254.88,492.15
1990-02-01,NA,1858.08,2586.26,1170.77,516.63,37206.42,154.36,254.78,493.78
1990-02-02,NA,1910.67,2602.7,1174.99,517.57,37650.15,156,256.59,495.48
1990-02-05,NA,1939.43,2622.52,1172.59,519.05,37631.41,156.89,257.47,497.67
1990-02-06,NA,1937.72,2606.31,1160.69,519.51,37666.83,156.9,255.86,497.69
1990-02-07,NA,1900.1,2640.09,1154.55,520.39,37301.87,158.25,259.18,495.91
1990-02-08,NA,1915.79,2644.37,1164.32,516.24,37516.24,158.62,258.71,495.04
1990-02-09,NA,1885.89,2648.2,1156.72,516.66,37288.14,159.13,259.21,494.5
1990-02-12,NA,1860.39,2619.14,1145.18,517.78,37288.14,158.5,256.61,493.49
1990-02-13,NA,1840.98,2624.1,1146.88,510.75,37107.03,158.19,257.29,491.56
1990-02-14,NA,1832.23,2624.32,1149.07,509.08,37155.89,158.21,257.79,492.03
1990-02-15,NA,1850.96,2649.55,1154.36,503.58,37471.99,159.2,260.11,494.5
1990-02-16,NA,1893.66,2635.59,1159.33,504.97,37460.32,159.3,258.29,495.4
1990-02-19,NA,1869.19,2635.59,1147.05,501.59,37222.6,159.3,258.29,491.66
1990-02-20,NA,1823.81,2596.85,1137.4,496.76,36895.52,157.85,254.7,486.2
1990-02-21,NA,1807.19,2583.56,1127.78,497.67,35734.33,157.05,254.45,478.87
1990-02-22,NA,1820.15,2574.77,1131.29,503.34,35826.84,157.8,253.22,477.37
1990-02-23,NA,1789.64,2564.19,1114.95,499.8,34890.97,156.64,251.74,468.34
1990-02-26,NA,1776.04,2602.48,1118.85,497.97,33321.87,156.34,255.31,456.76
1990-02-27,NA,1804.32,2617.12,1121.66,498.72,33897.95,156.84,256.71,463.7
1990-02-28,NA,1809.92,2627.25,1122.26,497.14,34591.99,157.72,257.74,468.98
1990-03-01,NA,1787.87,2635.59,1114.18,491.68,33829.58,158.04,258.55,463.95
1990-03-02,NA,1818.23,2660.36,1121.03,491.09,34057.56,159.19,260.72,465.19
1990-03-05,NA,1833.16,2649.55,1109.45,490.4,33845.2,159.29,259.35,464.5
1990-03-06,NA,1822.22,2676.8,1102.28,487.89,33791.08,160.39,262.58,466.5
1990-03-07,NA,1844.72,2669.59,1107.51,476.89,33362.34,160.89,261.84,462.83
1990-03-08,NA,1860.92,2696.17,1116.74,478.08,33690.89,162.07,264.43,467.02
1990-03-09,NA,1858.74,2683.33,1110.85,477.61,33993.12,162.08,262.7,464.74
1990-03-12,NA,1846.08,2686.71,1105.46,475.15,33368.23,162.23,263.4,461.3
1990-03-13,NA,1867.48,2674.55,1106.27,476.41,32620.57,162.06,261.28,456.02
1990-03-14,NA,1862.84,2687.84,1107.98,484.25,32352.13,162.79,262.19,454.55
1990-03-15,NA,1879.32,2695.72,1111.78,487.27,32671.64,163.26,263.31,456.08
1990-03-16,NA,1889.69,2741.22,1123.79,490.56,32616.44,164.2,266.4,457.64
1990-03-19,NA,1906.77,2755.63,1111.57,493.22,31263.24,164.38,267.77,449.68
1990-03-20,NA,1908.83,2738.74,1120.49,487.45,30807.19,164.24,266.28,444.5
1990-03-21,NA,1937.99,2727.93,1115.6,484.89,30807.19,164.24,264.9,442.77
1990-03-22,NA,1918.98,2695.72,1118.9,482.82,29843.34,162.74,261.61,432.26
1990-03-23,NA,1932.12,2704.28,1129.11,483.38,30372.16,163.62,263.02,437.12
1990-03-26,NA,1939.53,2707.66,1134.34,485.8,31840.49,163.82,263.43,443.14
1990-03-27,NA,1924.98,2736.94,1120.83,488.55,31825.96,164.08,266.22,444.46
1990-03-28,NA,1928.6,2743.69,1124.57,487.41,31263.57,163.81,266.58,441.03
1990-03-29,NA,1953.89,2727.7,1120.33,491.37,31026.16,163.41,265.85,441.97
1990-03-30,NA,1968.55,2707.21,1114.94,491.37,29980.45,163.64,264.98,437.6
1990-04-02,NA,1931.3,2700.45,1103.1,482.2,28002.07,162.34,264.3,422.32
1990-04-03,NA,1968.33,2736.71,1111.57,483.56,28759.72,163.4,268.13,428.79
1990-04-04,NA,1963.25,2719.37,1107.8,481.6,28442.94,162.84,266.13,426.22
1990-04-05,NA,1958.39,2721.17,1110.93,483.46,28249.06,162.84,266.14,426.28
1990-04-06,NA,1947.84,2717.12,1103.1,480.08,29278.78,162.38,265.46,432.29
1990-04-09,NA,1923.86,2722.07,1105.03,487.48,30397.93,161.46,266.56,437.85
1990-04-10,NA,1898.51,2731.08,1099.42,487.85,29624.68,161.91,267.31,433.06
1990-04-11,NA,1893.77,2729.73,1098.61,490.99,29440.28,162.17,267.51,434.05
1990-04-12,NA,1918.17,2751.8,1101.24,491.71,29623.2,162.58,269.62,435.47
1990-04-13,NA,1918.17,2751.8,1101.24,491.33,29213.92,162.58,269.62,433.83
1990-04-16,NA,1918.17,2763.06,1101.24,491.3,28463.18,162.52,270.18,431.47
1990-04-17,NA,1914.35,2765.77,1098.14,491.29,28461.6,162.24,270.22,429.66
1990-04-18,NA,1889.76,2732.88,1095,490.72,29249.06,161.4,267.1,431.65
1990-04-19,NA,1878.87,2711.94,1085.2,488.33,29945.41,160.82,264.88,435.46
1990-04-20,NA,1884.33,2695.95,1086.31,486.6,29835.44,160.07,262.79,432.95
1990-04-23,NA,1837.5,2666.67,1074.1,484.69,29679.07,158.48,260.01,429.17
1990-04-24,NA,1830.53,2654.5,1073.33,479.02,29501.38,158.35,259.27,426.77
1990-04-25,NA,1843.31,2666.44,1065.51,478.19,29564.36,159.97,260.56,428.55
1990-04-26,NA,1827.07,2676.58,1060.85,476.24,29424.58,158.73,261.28,427.89
1990-04-27,NA,1825.52,2645.05,1047.08,474.91,29584.8,157.82,258.09,426.65
1990-04-30,NA,1813.25,2656.76,1043.16,460.18,29584.8,158.09,259.74,426.05
1990-05-01,NA,1813.25,2668.92,1049.21,450.94,29689.83,158.49,260.81,427.34
1990-05-02,NA,1843.41,2689.64,1057.17,450.41,30173.64,159.13,262.66,431.73
1990-05-03,NA,1881.79,2696.17,1056.31,451.61,30173.64,159.72,263.35,433.32
1990-05-04,NA,1912.89,2710.36,1067.95,456.02,30173.64,160.39,265.58,436.34
1990-05-07,NA,1934.95,2721.62,1067.95,455.91,30956.27,160.73,267.27,441.62
1990-05-08,NA,1899.28,2733.56,1076.89,463.17,30970.58,160.89,268.45,444.01
1990-05-09,NA,1896.58,2732.88,1068.97,468.26,30945.61,161.07,268.95,446.87
1990-05-10,NA,1893.42,2738.51,1066.78,470.06,30980.26,161.67,270.24,446.55
1990-05-11,NA,1875.03,2801.58,1074.94,471.1,31512.14,163.12,276.34,457.67
1990-05-14,NA,1860.33,2821.53,1090.89,470.01,32042.65,163.84,278.48,461.84
1990-05-15,NA,1851.25,2822.45,1089.69,470.47,31997.04,163.66,278.29,462.96
1990-05-16,NA,1841.77,2819.68,1094.43,476.01,31967.62,163.85,278.08,463.32
1990-05-17,NA,1841.58,2831.71,1122.46,474.69,32061.6,164.91,278.87,463.74
1990-05-18,NA,1843.59,2819.91,1117.16,474.34,32013.72,165.44,278.9,461.19
1990-05-21,NA,1811.18,2844.68,1122.64,472.49,31765.05,166.64,281.82,459.28
1990-05-22,NA,1813.26,2852.23,1137.5,470.95,31938.3,167.22,282.52,464.07
1990-05-23,NA,1831.8,2856.26,1129.04,469.03,32176.51,167.81,283.52,465.54
1990-05-24,NA,1831.8,2855.55,1124.61,468.93,32311.75,168.04,283.08,464.21
1990-05-25,NA,1823.17,2820.92,1120.03,471.66,32793.88,167.3,279.78,466.17
1990-05-28,NA,1828.96,2820.92,1120.03,467.3,33191.61,167.3,279.78,467.09
1990-05-29,NA,1842.74,2870.49,1132.24,477.27,32817.67,168.2,284.37,467.9
1990-05-30,NA,1840.54,2878.56,1154.29,481.49,32926.26,168.67,284.61,468.82
1990-05-31,NA,1844.81,2876.66,1154.24,482.59,33130.8,168.91,284.82,468.39
1990-06-01,NA,1856.95,2900.97,1165.28,488.16,32891.12,169.7,286.39,471.57
1990-06-04,NA,1856.95,2935.19,1169.47,486.97,32925.37,170.62,290,471.28
1990-06-05,NA,1876.69,2925,1168.79,488.66,32921.62,170.23,289.07,471.3
1990-06-06,NA,1849.02,2911.65,1161.07,487.09,32953.5,169.91,287.96,470.2
1990-06-07,NA,1837.43,2897.33,1170.69,488.91,33192.5,169.8,286.75,469.3
1990-06-08,NA,1822.23,2862.38,1166.01,487.09,32993.29,168.93,283.24,464.39
1990-06-11,NA,1809.66,2892.57,1158.15,487.77,32540.18,169.09,285.58,461.92
1990-06-12,NA,1800.36,2933.42,1168.08,491.41,32322.31,170.04,289.67,464.13
1990-06-13,NA,1787.39,2929.7,1183.41,494.05,32371.77,170.87,288.97,463.96
1990-06-14,NA,1787.39,2928.22,1182.61,495.42,32668.11,170.63,287.61,465.07
1990-06-15,NA,1792.26,2935.89,1178.39,495.29,32538.4,170.9,287.61,464.15
1990-06-18,NA,1797.42,2882.18,1169.29,496.87,32376.8,168.73,283.2,461.98
1990-06-19,NA,1836.74,2893.56,1168.35,495.18,32040.38,168.38,284.34,460.97
1990-06-20,NA,1849.55,2895.3,1169.61,493.32,32087.76,168.22,284.54,461.6
1990-06-21,NA,1863.57,2901.73,1168.67,491.46,32087.27,168.44,285.97,460.85
1990-06-22,NA,1872.92,2857.18,1171.96,491.82,31694.57,168,282.41,458.56
1990-06-25,NA,1896.21,2845.05,1179.39,490.98,31124.19,167.13,279.74,454.17
1990-06-26,NA,1890.36,2842.33,1181.1,492.54,31571.77,166.9,279.25,456.33
1990-06-27,NA,1901.46,2862.13,1170.55,493.56,32312.75,167.24,281.65,461.34
1990-06-28,NA,1895.17,2878.71,1163.73,491.78,32106.19,168.41,283.82,462.35
1990-06-29,NA,1879.9,2880.69,1171.28,493.8,31940.24,169.12,283.98,463.79
1990-07-02,NA,1915.3,2899.26,1170.25,494.8,32160.23,169,285.51,466.9
1990-07-03,NA,1906.23,2911.63,1169.35,497.38,32414.6,168.95,285.98,468.15
1990-07-04,NA,1925.13,2911.63,1162.19,497.14,32445.92,168.95,285.98,470.85
1990-07-05,NA,1914.18,2879.21,1151.07,496.1,32351.67,168.02,282.74,466.99
1990-07-06,NA,1932.8,2904.95,1154.1,492.85,32445.12,168.2,285.05,468.22
1990-07-09,NA,1923.86,2914.11,1152.34,495.36,32538.28,168.11,285.98,469.41
1990-07-10,NA,1909.63,2890.84,1147.6,494.25,32152.43,167.68,284,469.29
1990-07-11,NA,1917.89,2932.67,1160.62,479.21,32294.18,168.67,287.61,472.04
1990-07-12,NA,1916.22,2969.8,1164.78,482.15,32575.32,169.43,290.85,473.64
1990-07-13,NA,1931.33,2980.2,1168.82,487.85,32644.37,170.04,292.2,478.82
1990-07-16,NA,1931.86,2999.75,1178.63,485.63,33021.73,170.03,293.47,481.24
1990-07-17,NA,1929,2999.75,1182.81,486.34,33172.28,168.89,292.46,481.52
1990-07-18,NA,1966.04,2981.68,1177.97,484.89,33048.11,167.86,289.83,481.25
1990-07-19,NA,1957.24,2993.81,1171.71,491.57,33055.62,167.03,290.67,479.97
1990-07-20,NA,1947.43,2961.14,1176.37,493.34,32421.52,166.82,288,475.9
1990-07-23,NA,1938.04,2904.7,1159.41,494.7,31894.79,162.88,282.47,470.59
1990-07-24,NA,1921.16,2922.52,1160.91,494.47,31702.46,163.24,282.8,469.32
1990-07-25,NA,1920.25,2930.94,1162.86,493.43,31701.27,163.69,283.9,469.91
1990-07-26,NA,1932.89,2920.79,1154.8,487.9,31369.75,164.08,282.7,464.63
1990-07-27,NA,1919.81,2898.51,1148.93,490.52,30863.48,163.18,280.48,462.83
1990-07-30,NA,1911.69,2917.33,1142.87,487.51,30442.95,161.95,282.01,463.7
1990-07-31,NA,1919.12,2905.2,1147.05,487.3,31035.66,161.51,282.37,470.57
1990-08-01,NA,1892.89,2899.26,1151.66,479.86,30837.99,160.77,281.89,468.59
1990-08-02,NA,1869.38,2864.6,1134.91,467.99,30245.18,158.58,277.83,460.01
